age,exercise,reps,duration_min,reps_per_min,met,value_type,source_baseline
34,jumping_jack,250,10.0,25.0,4.69,estimated_synthetic,NCCOR Youth Compendium
60,squat,135,3.0,45.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
64,push-up,28,1.0,28.0,7.64,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
31,crunch,21,1.0,21.0,3.34,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
48,jumping_jack,90,1.5,60.0,5.94,estimated_synthetic,NCCOR Youth Compendium
44,squat,9,0.5,18.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
62,push-up,280,8.0,35.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
28,crunch,20,1.0,20.0,3.37,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
50,jumping_jack,156,3.0,52.0,5.59,estimated_synthetic,NCCOR Youth Compendium
30,squat,95,5.0,19.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
28,push-up,8,1.5,5.33,4.54,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
50,crunch,21,1.0,21.0,3.28,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
48,jumping_jack,235,5.0,47.0,5.28,estimated_synthetic,NCCOR Youth Compendium
16,squat,129,3.0,43.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
48,push-up,5,1.0,5.0,4.54,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
18,crunch,72,3.0,24.0,3.49,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
68,jumping_jack,215,5.0,43.0,5.44,estimated_synthetic,NCCOR Youth Compendium
35,squat,245,5.0,49.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
43,push-up,256,8.0,32.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
63,crunch,4,1.5,2.67,2.06,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
60,jumping_jack,28,0.5,56.0,5.65,estimated_synthetic,NCCOR Youth Compendium
16,squat,72,8.0,9.0,5.22,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
20,push-up,22,1.0,22.0,7.53,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
35,crunch,14,2.0,7.0,2.69,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
15,jumping_jack,50,10.0,5.0,3.78,estimated_synthetic,NCCOR Youth Compendium
60,squat,184,8.0,23.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
56,push-up,490,10.0,49.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
22,crunch,159,3.0,53.0,3.18,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
21,jumping_jack,22,0.5,44.0,4.97,estimated_synthetic,NCCOR Youth Compendium
43,squat,120,5.0,24.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
21,push-up,150,10.0,15.0,6.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
32,crunch,51,1.0,51.0,3.16,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
42,jumping_jack,54,3.0,18.0,4.64,estimated_synthetic,NCCOR Youth Compendium
44,squat,3,1.0,3.0,2.43,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
46,push-up,210,10.0,21.0,7.69,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
26,crunch,64,8.0,8.0,2.68,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
40,jumping_jack,28,1.0,28.0,4.63,estimated_synthetic,NCCOR Youth Compendium
25,squat,38,1.0,38.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
21,push-up,100,2.0,50.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
60,crunch,140,10.0,14.0,3.01,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
35,jumping_jack,108,2.0,54.0,5.63,estimated_synthetic,NCCOR Youth Compendium
34,squat,27,3.0,9.0,5.44,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
30,push-up,180,10.0,18.0,7.04,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
20,crunch,21,1.5,14.0,2.84,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
53,jumping_jack,60,2.0,30.0,4.74,estimated_synthetic,NCCOR Youth Compendium
44,squat,9,3.0,3.0,2.2,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
46,push-up,165,3.0,55.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
65,crunch,35,1.0,35.0,3.39,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
66,jumping_jack,108,2.0,54.0,5.8,estimated_synthetic,NCCOR Youth Compendium
27,squat,19,1.0,19.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
57,push-up,44,2.0,22.0,7.92,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
41,crunch,120,3.0,40.0,3.26,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
33,jumping_jack,120,3.0,40.0,5.13,estimated_synthetic,NCCOR Youth Compendium
68,squat,4,0.5,8.0,4.54,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
67,push-up,87,3.0,29.0,7.72,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
57,crunch,38,1.5,25.33,3.42,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
52,jumping_jack,53,1.0,53.0,5.38,estimated_synthetic,NCCOR Youth Compendium
67,squat,310,10.0,31.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
50,push-up,52,1.5,34.67,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
15,crunch,380,10.0,38.0,3.4,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
57,jumping_jack,54,2.0,27.0,4.99,estimated_synthetic,NCCOR Youth Compendium
58,squat,15,5.0,3.0,2.36,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
43,push-up,63,3.0,21.0,7.85,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
32,crunch,111,3.0,37.0,3.51,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
62,jumping_jack,18,0.5,36.0,5.16,estimated_synthetic,NCCOR Youth Compendium
46,squat,224,8.0,28.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
38,push-up,42,2.0,21.0,7.89,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
66,crunch,480,10.0,48.0,3.15,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
58,jumping_jack,129,3.0,43.0,5.2,estimated_synthetic,NCCOR Youth Compendium
15,squat,14,0.5,28.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
59,push-up,20,5.0,4.0,3.94,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
62,crunch,30,2.0,15.0,3.05,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
65,jumping_jack,550,10.0,55.0,5.81,estimated_synthetic,NCCOR Youth Compendium
61,squat,230,10.0,23.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
50,push-up,25,1.0,25.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
67,crunch,21,1.0,21.0,3.47,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
67,jumping_jack,159,3.0,53.0,5.47,estimated_synthetic,NCCOR Youth Compendium
49,squat,280,8.0,35.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
68,push-up,86,2.0,43.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
28,crunch,400,8.0,50.0,3.42,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
60,jumping_jack,6,1.5,4.0,3.82,estimated_synthetic,NCCOR Youth Compendium
64,squat,52,1.0,52.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
60,push-up,114,2.0,57.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
32,crunch,580,10.0,58.0,3.38,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
48,jumping_jack,49,1.0,49.0,5.6,estimated_synthetic,NCCOR Youth Compendium
29,squat,470,10.0,47.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
36,push-up,60,1.0,60.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
20,crunch,110,5.0,22.0,3.51,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
15,jumping_jack,192,8.0,24.0,4.5,estimated_synthetic,NCCOR Youth Compendium
56,squat,38,1.0,38.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
30,push-up,8,0.5,16.0,6.9,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
30,crunch,174,3.0,58.0,3.45,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
54,jumping_jack,170,10.0,17.0,4.39,estimated_synthetic,NCCOR Youth Compendium
62,squat,208,8.0,26.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
63,push-up,580,10.0,58.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
24,crunch,210,10.0,21.0,3.43,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
40,jumping_jack,290,5.0,58.0,5.85,estimated_synthetic,NCCOR Youth Compendium
47,squat,110,2.0,55.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
36,push-up,48,2.0,24.0,8.42,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
57,crunch,35,5.0,7.0,2.56,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
28,jumping_jack,250,10.0,25.0,4.56,estimated_synthetic,NCCOR Youth Compendium
70,squat,28,1.5,18.67,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
44,push-up,135,3.0,45.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
20,crunch,46,2.0,23.0,3.3,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
53,jumping_jack,300,10.0,30.0,4.59,estimated_synthetic,NCCOR Youth Compendium
49,squat,205,5.0,41.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
66,push-up,52,1.0,52.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
21,crunch,96,3.0,32.0,3.5,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
61,jumping_jack,159,3.0,53.0,5.5,estimated_synthetic,NCCOR Youth Compendium
34,squat,4,1.5,2.67,2.19,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
70,push-up,216,8.0,27.0,7.4,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
59,crunch,36,1.5,24.0,3.32,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
61,jumping_jack,153,3.0,51.0,5.57,estimated_synthetic,NCCOR Youth Compendium
25,squat,30,0.5,60.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
43,push-up,10,1.0,10.0,5.72,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
36,crunch,56,1.0,56.0,3.4,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
26,jumping_jack,75,3.0,25.0,4.4,estimated_synthetic,NCCOR Youth Compendium
31,squat,72,3.0,24.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
68,push-up,40,1.0,40.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
40,crunch,30,5.0,6.0,2.63,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
53,jumping_jack,18,0.5,36.0,5.11,estimated_synthetic,NCCOR Youth Compendium
20,squat,120,2.0,60.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
30,push-up,135,5.0,27.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
47,crunch,34,2.0,17.0,3.16,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
21,jumping_jack,72,3.0,24.0,4.8,estimated_synthetic,NCCOR Youth Compendium
37,squat,69,1.5,46.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
15,push-up,46,1.5,30.67,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
32,crunch,40,2.0,20.0,3.26,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
47,jumping_jack,410,10.0,41.0,5.22,estimated_synthetic,NCCOR Youth Compendium
49,squat,38,2.0,19.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
59,push-up,448,8.0,56.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
69,crunch,15,0.5,30.0,3.45,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
28,jumping_jack,180,3.0,60.0,6.02,estimated_synthetic,NCCOR Youth Compendium
24,squat,27,1.5,18.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
58,push-up,25,1.0,25.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
62,crunch,160,10.0,16.0,3.29,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
39,jumping_jack,30,2.0,15.0,4.37,estimated_synthetic,NCCOR Youth Compendium
20,squat,16,0.5,32.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
63,push-up,336,8.0,42.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
65,crunch,22,2.0,11.0,2.73,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
30,jumping_jack,51,1.5,34.0,4.98,estimated_synthetic,NCCOR Youth Compendium
42,squat,510,10.0,51.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
33,push-up,82,1.5,54.67,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
34,crunch,72,8.0,9.0,2.8,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
68,jumping_jack,108,3.0,36.0,5.41,estimated_synthetic,NCCOR Youth Compendium
51,squat,58,2.0,29.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
48,push-up,8,0.5,16.0,6.76,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
34,crunch,12,3.0,4.0,2.31,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
24,jumping_jack,24,0.5,48.0,5.35,estimated_synthetic,NCCOR Youth Compendium
62,squat,80,8.0,10.0,5.45,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
35,push-up,320,8.0,40.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
46,crunch,42,1.5,28.0,3.31,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
39,jumping_jack,50,10.0,5.0,3.97,estimated_synthetic,NCCOR Youth Compendium
59,squat,296,8.0,37.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
56,push-up,90,2.0,45.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
23,crunch,64,2.0,32.0,3.61,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
49,jumping_jack,129,3.0,43.0,5.13,estimated_synthetic,NCCOR Youth Compendium
50,squat,82,1.5,54.67,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
45,push-up,34,1.0,34.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
27,crunch,96,8.0,12.0,3.03,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
29,jumping_jack,105,3.0,35.0,5.2,estimated_synthetic,NCCOR Youth Compendium
31,squat,104,2.0,52.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
45,push-up,290,10.0,29.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
19,crunch,92,2.0,46.0,3.3,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
61,jumping_jack,168,8.0,21.0,4.61,estimated_synthetic,NCCOR Youth Compendium
45,squat,17,1.0,17.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
33,push-up,360,8.0,45.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
32,crunch,6,0.5,12.0,2.86,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
59,jumping_jack,108,2.0,54.0,5.7,estimated_synthetic,NCCOR Youth Compendium
29,squat,264,8.0,33.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
25,push-up,57,1.0,57.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
46,crunch,117,3.0,39.0,3.39,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
66,jumping_jack,9,1.0,9.0,4.07,estimated_synthetic,NCCOR Youth Compendium
22,squat,90,10.0,9.0,5.34,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
17,push-up,49,1.0,49.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
70,crunch,28,0.5,56.0,3.33,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
30,jumping_jack,32,1.5,21.33,4.51,estimated_synthetic,NCCOR Youth Compendium
21,squat,260,5.0,52.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
56,push-up,40,1.5,26.67,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
29,crunch,128,8.0,16.0,3.03,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
68,jumping_jack,177,3.0,59.0,5.85,estimated_synthetic,NCCOR Youth Compendium
56,squat,78,1.5,52.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
58,push-up,448,8.0,56.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
36,crunch,296,8.0,37.0,3.46,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
26,jumping_jack,56,2.0,28.0,4.92,estimated_synthetic,NCCOR Youth Compendium
51,squat,72,3.0,24.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
50,push-up,9,1.5,6.0,4.74,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
48,crunch,456,8.0,57.0,3.47,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
28,jumping_jack,57,1.5,38.0,4.88,estimated_synthetic,NCCOR Youth Compendium
20,squat,38,2.0,19.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
15,push-up,22,0.5,44.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
70,crunch,175,5.0,35.0,3.45,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
15,jumping_jack,464,8.0,58.0,5.69,estimated_synthetic,NCCOR Youth Compendium
60,squat,86,2.0,43.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
38,push-up,340,10.0,34.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
42,crunch,45,1.0,45.0,3.31,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
19,jumping_jack,380,10.0,38.0,5.13,estimated_synthetic,NCCOR Youth Compendium
28,squat,176,8.0,22.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
50,push-up,280,5.0,56.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
46,crunch,90,10.0,9.0,2.69,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
70,jumping_jack,440,10.0,44.0,5.44,estimated_synthetic,NCCOR Youth Compendium
48,squat,60,1.0,60.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
50,push-up,290,10.0,29.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
54,crunch,70,5.0,14.0,2.98,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
54,jumping_jack,120,10.0,12.0,4.29,estimated_synthetic,NCCOR Youth Compendium
35,squat,14,0.5,28.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
34,push-up,108,2.0,54.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
36,crunch,54,3.0,18.0,3.13,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
63,jumping_jack,27,0.5,54.0,5.63,estimated_synthetic,NCCOR Youth Compendium
24,squat,72,1.5,48.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
20,push-up,116,2.0,58.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
33,crunch,180,5.0,36.0,3.31,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
30,jumping_jack,90,3.0,30.0,4.77,estimated_synthetic,NCCOR Youth Compendium
27,squat,490,10.0,49.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
38,push-up,25,5.0,5.0,4.55,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
28,crunch,112,8.0,14.0,2.88,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
42,jumping_jack,14,2.0,7.0,3.61,estimated_synthetic,NCCOR Youth Compendium
33,squat,300,5.0,60.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
49,push-up,36,1.0,36.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
57,crunch,200,8.0,25.0,3.53,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
33,jumping_jack,195,5.0,39.0,4.85,estimated_synthetic,NCCOR Youth Compendium
33,squat,48,1.0,48.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
69,push-up,32,2.0,16.0,5.98,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
63,crunch,20,0.5,40.0,3.3,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
16,jumping_jack,20,2.0,10.0,4.03,estimated_synthetic,NCCOR Youth Compendium
45,squat,480,8.0,60.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
34,push-up,18,0.5,36.0,8.5,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
48,crunch,22,2.0,11.0,2.79,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
36,jumping_jack,250,10.0,25.0,4.64,estimated_synthetic,NCCOR Youth Compendium
32,squat,540,10.0,54.0,8.5,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
69,push-up,4,1.5,2.67,3.05,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
48,crunch,162,3.0,54.0,3.48,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
20,jumping_jack,144,3.0,48.0,5.37,estimated_synthetic,NCCOR Youth Compendium
44,squat,90,10.0,9.0,5.4,estimated_synthetic,Nakagata et al. 2022 (21–29; 1–6 reps/min)
22,push-up,60,5.0,12.0,5.93,estimated_synthetic,Nakagata et al. 2022 + NCCOR Youth Compendium
26,crunch,240,10.0,24.0,3.39,estimated_synthetic,Nakagata et al. 2019 + NCCOR Youth Compendium curl-ups
